dataset,model_id,horizon_step,MAE,WAPE
Favorita,patchtst,28,6.2105437706282105,0.44186980468239107
Favorita,seasonal_naive,1,9.414815203348795,0.5075746494119614
Favorita,seasonal_naive,2,8.233333128469964,0.4738966523591894
Favorita,seasonal_naive,3,9.166667178825096,0.40150549607046915
Favorita,seasonal_naive,4,11.685186204203852,0.36350864218526807
Favorita,seasonal_naive,5,19.762963762989752,0.6651060223153883
Favorita,seasonal_naive,6,12.314814754768655,0.4791908834669861
Favorita,seasonal_naive,7,8.866667311279862,0.48329719597336984
Favorita,seasonal_naive,8,8.407407087749904,0.41766803517882156
Favorita,seasonal_naive,9,9.362963621704667,0.5154044020658003
Favorita,seasonal_naive,10,7.962962908214993,0.4250510828079
Favorita,seasonal_naive,11,11.144444797657153,0.42165375392952037
Favorita,seasonal_naive,12,17.770372722767018,0.47324861855464145
Favorita,seasonal_naive,13,8.118518068172314,0.4401964060694088
Favorita,seasonal_naive,14,8.72222291275307,0.5574174509999028
Favorita,seasonal_naive,15,8.799999763347484,0.507401919669093
Favorita,seasonal_naive,16,10.459259278685957,0.5956268527325488
Favorita,seasonal_naive,17,9.981481073520802,0.49999344328557777
Favorita,seasonal_naive,18,12.31851845494023,0.42118641464042206
Favorita,seasonal_naive,19,18.98518611236855,0.6705598584262921
Favorita,seasonal_naive,20,9.222222368805497,0.47153844176710874
Favorita,seasonal_naive,21,10.12592596301326,0.5919587919172097
Favorita,seasonal_naive,22,8.703702594615795,0.4339289147808503
Favorita,seasonal_naive,23,8.029630150618376,0.5401416981703431
Favorita,seasonal_naive,24,9.607407296145404,0.5068304932951012
Favorita,seasonal_naive,25,11.722222850940845,0.44351300688801293
Favorita,seasonal_naive,26,23.47778038625364,0.646743366106451
Favorita,seasonal_naive,27,8.203703417601409,0.4890414420632365
Favorita,seasonal_naive,28,8.981481485013608,0.6400596335073089
Favorita,semantic_knn_tcn,1,7.24240214748331,0.39259773609738285
Favorita,semantic_knn_tcn,2,6.711782557264339,0.38907544448453824
Favorita,semantic_knn_tcn,3,8.746276808254144,0.38204860333340596
Favorita,semantic_knn_tcn,4,13.450359126502349,0.4174547693569223
Favorita,semantic_knn_tcn,5,11.819594699309931,0.38467114948860714
Favorita,semantic_knn_tcn,6,11.000941850484153,0.4423283436785644
Favorita,semantic_knn_tcn,7,6.894394441988364,0.37418951200235623
Favorita,semantic_knn_tcn,8,6.951208310831844,0.343177568105733
Favorita,semantic_knn_tcn,9,7.924450099183086,0.4349115504859667
Favorita,semantic_knn_tcn,10,6.643468861456638,0.3550246007150189
Favorita,semantic_knn_tcn,11,9.267895462971042,0.3499268042865063
Favorita,semantic_knn_tcn,12,14.588512937375056,0.3886084395801129
Favorita,semantic_knn_tcn,13,6.392616084585955,0.3461684933912957
Favorita,semantic_knn_tcn,14,7.501944562535227,0.4790540260548883
Favorita,semantic_knn_tcn,15,7.826294357062857,0.454937868649623
Favorita,semantic_knn_tcn,16,7.787658925593636,0.4444132979096391
Favorita,semantic_knn_tcn,17,9.073789312111007,0.44455366900867216
Favorita,semantic_knn_tcn,18,9.726281709895458,0.33326891552801424
Favorita,semantic_knn_tcn,19,11.669514796468947,0.393036320101707
Favorita,semantic_knn_tcn,20,7.671523723162618,0.3931208155950861
Favorita,semantic_knn_tcn,21,7.28103175987432,0.42844118212658583
Favorita,semantic_knn_tcn,22,8.049238431600877,0.40089369946402986
Favorita,semantic_knn_tcn,23,6.49151062325195,0.43704440495405944
Favorita,semantic_knn_tcn,24,8.108016102181542,0.42889977093962867
Favorita,semantic_knn_tcn,25,9.341938543430082,0.3521099868326766
Favorita,semantic_knn_tcn,26,16.97899961280234,0.4437678226883095
Favorita,semantic_knn_tcn,27,7.64632570973517,0.4566564120395541
Favorita,semantic_knn_tcn,28,6.209634821282493,0.44446172739839007
Favorita,semantic_placebo_tcn,1,8.45327497318755,0.4586744338119395
Favorita,semantic_placebo_tcn,2,7.496527045597265,0.43637630086378143
Favorita,semantic_placebo_tcn,3,9.628848660820061,0.42000100823741154
Favorita,semantic_placebo_tcn,4,13.829570448104246,0.42901131134772624
Favorita,semantic_placebo_tcn,5,13.26199957124981,0.4293024540341145
Favorita,semantic_placebo_tcn,6,11.35428068479638,0.4613597513719678
Favorita,semantic_placebo_tcn,7,7.739652476652905,0.4195551652999631
Favorita,semantic_placebo_tcn,8,7.973645766410562,0.3951645014242755
Favorita,semantic_placebo_tcn,9,8.40258342930932,0.4605445743278612
Favorita,semantic_placebo_tcn,10,7.726565441599598,0.4121405100852409
Favorita,semantic_placebo_tcn,11,10.340173230752534,0.39051907241656725
Favorita,semantic_placebo_tcn,12,15.688880003326469,0.4179992321963094
Favorita,semantic_placebo_tcn,13,7.437670123319567,0.4067133212814927
Favorita,semantic_placebo_tcn,14,7.575912837739344,0.4840581823481755
Favorita,semantic_placebo_tcn,15,7.61933052059677,0.44083337352660457
Favorita,semantic_placebo_tcn,16,8.368370435543266,0.47821864268750564
Favorita,semantic_placebo_tcn,17,9.508314672682756,0.46164102191328205
Favorita,semantic_placebo_tcn,18,11.644401802067403,0.40305955648347264
Favorita,semantic_placebo_tcn,19,13.277289586045125,0.4485897823300665
Favorita,semantic_placebo_tcn,20,8.749007255409234,0.4491096728002249
Favorita,semantic_placebo_tcn,21,8.230371930441002,0.48271582435826343
Favorita,semantic_placebo_tcn,22,8.79015378591455,0.4385117379092896
Favorita,semantic_placebo_tcn,23,7.035452432654521,0.4735929132978724
Favorita,semantic_placebo_tcn,24,8.639860567082593,0.45486113359473546
Favorita,semantic_placebo_tcn,25,10.96244543231564,0.41496093132224093
Favorita,semantic_placebo_tcn,26,17.723503006203675,0.4595703949796366
Favorita,semantic_placebo_tcn,27,7.959125371332522,0.47653613573215114
Favorita,semantic_placebo_tcn,28,6.65803377598892,0.47602486987828274
Favorita,tcn_business,1,10.148802309050971,0.5444307309546583
Favorita,tcn_business,2,8.964070710254672,0.517989208746735
Favorita,tcn_business,3,11.33688368824897,0.4950532718665466
Favorita,tcn_business,4,13.943128383453981,0.4402851394876253
Favorita,tcn_business,5,16.973047001052787,0.5545339885403406
Favorita,tcn_business,6,13.817245198970223,0.5931999661937756
Favorita,tcn_business,7,9.036569151981377,0.4899335377214747
Favorita,tcn_business,8,10.970943610719694,0.5469994492922651
Favorita,tcn_business,9,10.427808282239202,0.576246753791526
Favorita,tcn_business,10,10.09247057200582,0.5388384126514401
Favorita,tcn_business,11,13.344820245622117,0.5052306917353598
Favorita,tcn_business,12,18.582096598950432,0.49796601025676535
Favorita,tcn_business,13,10.427516935434607,0.5871316468296209
Favorita,tcn_business,14,9.149623996736828,0.5856273816040695
Favorita,tcn_business,15,10.04525028027502,0.5812596353315651
Favorita,tcn_business,16,7.812785330175618,0.45217342719972997
Favorita,tcn_business,17,11.209134460268197,0.5422752869207641
Favorita,tcn_business,18,14.081328758910114,0.48629321811101434
Favorita,tcn_business,19,15.188066647376543,0.514304154662094
Favorita,tcn_business,20,10.469192927376724,0.5349277284456432
Favorita,tcn_business,21,8.96621794393401,0.5204634365422529
Favorita,tcn_business,22,10.518732613472292,0.5243173492503247
Favorita,tcn_business,23,7.172277232636641,0.48327081683372186
Favorita,tcn_business,24,9.307226528337708,0.4926204836784069
Favorita,tcn_business,25,14.279047225802032,0.5396300793751331
Favorita,tcn_business,26,18.822823874174077,0.5019146205936342
Favorita,tcn_business,27,9.565626201695867,0.5730988473826625
Favorita,tcn_business,28,6.701211330772917,0.47674030029150966
Favorita,tcn_no_graph,1,13.364201484041082,0.7314894556814652
Favorita,tcn_no_graph,2,8.671525844250931,0.5132109101907627
Favorita,tcn_no_graph,3,11.522542659110492,0.5042186583038365
Favorita,tcn_no_graph,4,17.95168146080809,0.5773694395989557
Favorita,tcn_no_graph,5,27.494230164403536,0.9268310731370271
Favorita,tcn_no_graph,6,13.549420841047425,0.5969327596927859
Favorita,tcn_no_graph,7,10.268610946263797,0.5547624263501326
Favorita,tcn_no_graph,8,12.383586045897301,0.6232503191473868
Favorita,tcn_no_graph,9,9.885191538920742,0.5443017040587554
Favorita,tcn_no_graph,10,11.40600344032785,0.6102344479899344
Favorita,tcn_no_graph,11,17.16594802854974,0.6546071552845245
Favorita,tcn_no_graph,12,23.02635465827253,0.6303201621810383
Favorita,tcn_no_graph,13,10.564490613378124,0.5967731585955285
Favorita,tcn_no_graph,14,9.258897467987772,0.5915486869089612
Favorita,tcn_no_graph,15,11.082084843957865,0.6489539153170784
Favorita,tcn_no_graph,16,7.878278820198259,0.4579770272130592
Favorita,tcn_no_graph,17,12.593319789881324,0.6182787248723567
Favorita,tcn_no_graph,18,16.241383186865736,0.5750962528097374
Favorita,tcn_no_graph,19,20.338327831489806,0.6950344527645423
Favorita,tcn_no_graph,20,11.59449412337056,0.5944058451249723
Favorita,tcn_no_graph,21,8.886897349725535,0.5236143050373117
Favorita,tcn_no_graph,22,10.184996974302663,0.5085868288432739
Favorita,tcn_no_graph,23,7.353932319563112,0.4951584495640111
Favorita,tcn_no_graph,24,10.443219808332714,0.5471974739881598
Favorita,tcn_no_graph,25,17.206436145268842,0.6616517047962965
Favorita,tcn_no_graph,26,23.07045334060619,0.5909705711144878
Favorita,tcn_no_graph,27,9.919690844618978,0.5957386664414103
Favorita,tcn_no_graph,28,7.872469364768929,0.5616070055512427
Favorita,tcn_stat_confidence,1,9.316532152877363,0.50817309025657
Favorita,tcn_stat_confidence,2,8.98985086110087,0.5241850728894586
Favorita,tcn_stat_confidence,3,10.307506808243048,0.4507435189229375
Favorita,tcn_stat_confidence,4,14.30774908742787,0.4590501527295135
Favorita,tcn_stat_confidence,5,16.014616663211292,0.5311374944352008
Favorita,tcn_stat_confidence,6,12.256620998193084,0.5259788123828273
Favorita,tcn_stat_confidence,7,9.011777514274474,0.48756769494015856
Favorita,tcn_stat_confidence,8,10.498666226403948,0.5261279656151788
Favorita,tcn_stat_confidence,9,9.468909193005091,0.5256605991078752
Favorita,tcn_stat_confidence,10,9.117873629522911,0.48854459068371575
Favorita,tcn_stat_confidence,11,12.687000599503516,0.48079951639109086
Favorita,tcn_stat_confidence,12,17.347238058550857,0.46327755099443624
Favorita,tcn_stat_confidence,13,9.26018153620355,0.5218917082463804
Favorita,tcn_stat_confidence,14,8.49034603803798,0.5427518028351282
Favorita,tcn_stat_confidence,15,9.925881751819894,0.5786265867677574
Favorita,tcn_stat_confidence,16,7.390002602210014,0.4222258815617979
Favorita,tcn_stat_confidence,17,11.197284179870728,0.5556592749553596
Favorita,tcn_stat_confidence,18,12.56388125213576,0.43435666002773066
Favorita,tcn_stat_confidence,19,14.942733124928711,0.5123621058270013
Favorita,tcn_stat_confidence,20,9.960888400269145,0.5108352156581452
Favorita,tcn_stat_confidence,21,8.881247718061932,0.5188409485666878
Favorita,tcn_stat_confidence,22,9.371639750640334,0.46812937610043587
Favorita,tcn_stat_confidence,23,7.000899997096003,0.471405704005166
Favorita,tcn_stat_confidence,24,9.19218831382416,0.4836634647178919
Favorita,tcn_stat_confidence,25,12.395707442123948,0.46886871619625825
Favorita,tcn_stat_confidence,26,18.447776478712942,0.4853670343718162
Favorita,tcn_stat_confidence,27,8.85388947011512,0.5299084044191086
Favorita,tcn_stat_confidence,28,6.199471274717355,0.44499851482371117
Favorita,tcn_stat_equal,1,9.22111578349622,0.5032025827918213
Favorita,tcn_stat_equal,2,8.7195476765158,0.5097604272152882
Favorita,tcn_stat_equal,3,10.353614609762106,0.452758894966865
Favorita,tcn_stat_equal,4,13.920777599771082,0.44588684394766087
Favorita,tcn_stat_equal,5,15.66411481903475,0.5192459664820639
Favorita,tcn_stat_equal,6,12.367099089810143,0.5317381549537672
Favorita,tcn_stat_equal,7,8.994988506839231,0.48665585141529744
Favorita,tcn_stat_equal,8,10.333612292471491,0.5174049922083529
Favorita,tcn_stat_equal,9,9.291963075515296,0.5148548192535392
Favorita,tcn_stat_equal,10,8.895985311453725,0.47620436666644156
Favorita,tcn_stat_equal,11,12.720751934158212,0.48211035936300767
Favorita,tcn_stat_equal,12,17.552762878161886,0.4692678085928876
Favorita,tcn_stat_equal,13,9.010340472227998,0.5058551627813132
Favorita,tcn_stat_equal,14,8.578574163199942,0.548556151867233
Favorita,tcn_stat_equal,15,9.960229419889274,0.5800513821449419
Favorita,tcn_stat_equal,16,7.457863021412014,0.42445210046182924
Favorita,tcn_stat_equal,17,11.168057061106333,0.5527450623460612
Favorita,tcn_stat_equal,18,12.58769615954823,0.43474459225729745
Favorita,tcn_stat_equal,19,14.385200266098533,0.4941506952243282
Favorita,tcn_stat_equal,20,9.922321694960566,0.5088745494329543
Favorita,tcn_stat_equal,21,8.807861081262429,0.5151795624768504
Favorita,tcn_stat_equal,22,9.191236341588292,0.4589123608426385
Favorita,tcn_stat_equal,23,6.982991420413241,0.470091028438107
Favorita,tcn_stat_equal,24,9.06860210345483,0.47746536478276597
Favorita,tcn_stat_equal,25,12.159967947484535,0.4593879797231821
Favorita,tcn_stat_equal,26,18.16509775004269,0.4791233390948725
Favorita,tcn_stat_equal,27,8.86971373523091,0.5309010131621691
Favorita,tcn_stat_equal,28,6.222891331565233,0.445233918029337
Favorita,tcn_stat_placebo,1,10.106667335837344,0.5531038555344593
Favorita,tcn_stat_placebo,2,8.846074583169855,0.5179882238779547
Favorita,tcn_stat_placebo,3,10.666951028064446,0.46691552855712654
Favorita,tcn_stat_placebo,4,14.069525104788717,0.4554418255796348
Favorita,tcn_stat_placebo,5,17.31697548405256,0.5765361080047042
Favorita,tcn_stat_placebo,6,12.423740119339875,0.530265151419542
Favorita,tcn_stat_placebo,7,8.896108236384613,0.48225931618270323
Favorita,tcn_stat_placebo,8,10.854259086703813,0.5423246050210889
Favorita,tcn_stat_placebo,9,9.803396508971481,0.5392124597151214
Favorita,tcn_stat_placebo,10,9.540381601048104,0.51111959017009
Favorita,tcn_stat_placebo,11,13.34089054080807,0.5052529104836431
Favorita,tcn_stat_placebo,12,18.270684047871168,0.4860234576470994
Favorita,tcn_stat_placebo,13,9.488527025153608,0.5266535720136118
Favorita,tcn_stat_placebo,14,8.880637829116097,0.5669511835219238
Favorita,tcn_stat_placebo,15,9.64942035332874,0.5603539538180912
Favorita,tcn_stat_placebo,16,8.15720686585079,0.46936757862265654
Favorita,tcn_stat_placebo,17,11.173266791046402,0.5455250549691096
Favorita,tcn_stat_placebo,18,14.259301885337006,0.49105433956665995
Favorita,tcn_stat_placebo,19,15.315497354850358,0.5231153371648412
Favorita,tcn_stat_placebo,20,10.212433224934854,0.5238467128934844
Favorita,tcn_stat_placebo,21,8.957358163898741,0.5273298974356432
Favorita,tcn_stat_placebo,22,9.941344171964827,0.4949583929238912
Favorita,tcn_stat_placebo,23,7.257530129250185,0.48909107195258705
Favorita,tcn_stat_placebo,24,9.338731850518121,0.4936560727938449
Favorita,tcn_stat_placebo,25,13.145304408816644,0.49606269530823155
Favorita,tcn_stat_placebo,26,18.950552317224165,0.5058327391525143
Favorita,tcn_stat_placebo,27,8.784065151564132,0.5229881237457551
Favorita,tcn_stat_placebo,28,6.631419385932846,0.47762130616749293
Favorita,tcn_target_only,1,7.599552880107988,0.4055747788959024
Favorita,tcn_target_only,2,8.249942700325708,0.472615643707232
Favorita,tcn_target_only,3,10.20157650494833,0.4442902400197433
Favorita,tcn_target_only,4,15.074051430876608,0.4707366019507272
Favorita,tcn_target_only,5,13.077831233927498,0.4264216447231306
Favorita,tcn_target_only,6,12.173032075838174,0.4690909390995106
Favorita,tcn_target_only,7,7.394967895194337,0.4001701275466985
Favorita,tcn_target_only,8,7.515425561901964,0.3724069416486698
Favorita,tcn_target_only,9,8.236721086686039,0.4521419688893207
Favorita,tcn_target_only,10,6.689616834583841,0.3576703787257536
Favorita,tcn_target_only,11,11.378339598318677,0.4315452812575552
Favorita,tcn_target_only,12,16.10377871359204,0.42516079706317383
Favorita,tcn_target_only,13,6.993393116563926,0.3790724431307668
Favorita,tcn_target_only,14,6.378359465172261,0.40649193150574636
Favorita,tcn_target_only,15,7.822855922800524,0.45477047618987043
Favorita,tcn_target_only,16,8.570151842192367,0.48458598684490667
Favorita,tcn_target_only,17,9.140331842354787,0.4463281645677951
Favorita,tcn_target_only,18,9.55506239945506,0.32651455595652823
Favorita,tcn_target_only,19,13.29109134607845,0.45662232193799124
Favorita,tcn_target_only,20,8.264632151671398,0.42370979225249567
Favorita,tcn_target_only,21,7.284948653976122,0.4243451835331577
Favorita,tcn_target_only,22,8.065653475879888,0.40190913506646103
Favorita,tcn_target_only,23,6.666449752928298,0.44873574974356767
Favorita,tcn_target_only,24,8.132535399183816,0.42922723491314535
Favorita,tcn_target_only,25,10.489683112538891,0.39412211047432444
Favorita,tcn_target_only,26,18.458847036056312,0.48752197111176176
Favorita,tcn_target_only,27,6.751149145357403,0.4018266288035094
Favorita,tcn_target_only,28,5.744000376190668,0.41086396427466165
Favorita,timemixerpp,1,7.8660148228760125,0.4222962580713532
Favorita,timemixerpp,2,6.6298955976595115,0.3834674487147185
Favorita,timemixerpp,3,8.857253990533913,0.38576546617660945
Favorita,timemixerpp,4,14.256951134891052,0.43206795490447164
Favorita,timemixerpp,5,13.029411255375102,0.4171748305925404
Favorita,timemixerpp,6,12.368527481962502,0.4878588206364024
Favorita,timemixerpp,7,6.885244625494068,0.3732929019103924
Favorita,timemixerpp,8,6.710526421316612,0.3315820378296356
Favorita,timemixerpp,9,7.831149382916866,0.43120778905427065
Favorita,timemixerpp,10,6.167919759443144,0.3298027906151434
Favorita,timemixerpp,11,9.348363892384517,0.35340748850039555
Favorita,timemixerpp,12,14.96849086025247,0.39739967356503964
Favorita,timemixerpp,13,6.8787286213886585,0.37958453783424706
Favorita,timemixerpp,14,6.592507888818229,0.42127826255281026
Favorita,timemixerpp,15,7.511685507349025,0.43572345797967826
Favorita,timemixerpp,16,7.984456881172495,0.45443235836973855
Favorita,timemixerpp,17,8.356225056054049,0.41095862388938104
Favorita,timemixerpp,18,9.74809563829575,0.3327353967383863
Favorita,timemixerpp,19,11.063537609797937,0.3704279633229503
Favorita,timemixerpp,20,7.526240719726057,0.3847104179388957
Favorita,timemixerpp,21,7.137421548256167,0.4173292068576842
Favorita,timemixerpp,22,7.86434921114533,0.3919612771509109
Favorita,timemixerpp,23,6.921957270782671,0.4659043937397765
Favorita,timemixerpp,24,7.856547623394448,0.41583817268541806
Favorita,timemixerpp,25,9.346788619366693,0.35239231482533256
Favorita,timemixerpp,26,17.263224514647398,0.4509567489578987
Favorita,timemixerpp,27,7.111035344961248,0.42463594385476855
Favorita,timemixerpp,28,6.191217215782331,0.4400028113110779
M5,dlinear,1,1.7717164034828727,0.6575149053078344
M5,dlinear,2,1.2731232306471578,0.6046227828697224
M5,dlinear,3,1.440106534479577,0.655121453402426
M5,dlinear,4,2.625569803479277,0.7346198551633127
M5,dlinear,5,3.070268813824212,0.7354782630474916
M5,dlinear,6,4.157346677228257,0.7165051189173482
M5,dlinear,7,3.1367704803560987,0.7048513650520878
M5,dlinear,8,2.202379562567782,0.7473827919434143
M5,dlinear,9,2.1143480311389324,0.8301534931585419
M5,dlinear,10,2.247924244587804,0.8074540192064559
M5,dlinear,11,2.4334046916461287,0.9167245162249567
M5,dlinear,12,3.1043576889199973,0.7448128242838926
M5,dlinear,13,4.191958128817287,0.7881540831591748
M5,dlinear,14,3.475171337819394,0.7521173415467766
M5,dlinear,15,3.183971718156043,0.8289545651724134
M5,dlinear,16,2.6874849638821168,0.7763935949789752
M5,dlinear,17,2.788105530209011,0.864583573829556
M5,dlinear,18,3.2541631097778865,0.9411600038575312
M5,dlinear,19,3.822365818384253,0.818002482697526
M5,dlinear,20,4.522781497975926,0.9035768955094969
M5,dlinear,21,4.196524485393807,0.9941927259894435
M5,dlinear,22,3.44581090958766,1.0038782588740593
M5,dlinear,23,2.815163642940698,0.8990823220790602
M5,dlinear,24,2.8642453887212422,0.8960221777520717
M5,dlinear,25,3.5189231229049187,0.8648421649726747
M5,dlinear,26,3.7600163883265156,0.9853771387360065
M5,dlinear,27,4.335293481526552,0.8675126232686637
M5,dlinear,28,3.7109798169430395,1.0711255363597643
M5,global_lightgbm,1,2.418456421958076,0.9866822131019796
M5,global_lightgbm,2,1.9234410744022439,1.0050088070222667
M5,global_lightgbm,3,2.3197911659876507,1.1552100458724208
M5,global_lightgbm,4,3.4009923007753162,1.1700414900989426
M5,global_lightgbm,5,4.107776518662771,1.2463347050902212
M5,global_lightgbm,6,5.2081081328568635,1.2357639597242958
M5,global_lightgbm,7,4.250087902722535,1.2325602646310463
M5,global_lightgbm,8,2.7441422210799327,1.0049051348772724
M5,global_lightgbm,9,2.684894812107086,1.3319169388330583
M5,global_lightgbm,10,2.412942225403256,1.0190576832514402
M5,global_lightgbm,11,2.9136719995074802,1.3906630226324215
M5,global_lightgbm,12,3.4385471962116383,1.08711136592191
M5,global_lightgbm,13,5.051234347731978,1.4404737698389924
M5,global_lightgbm,14,3.8592913345054343,1.1036655283375387
M5,global_lightgbm,15,3.3355005092091026,1.0414118410000672
M5,global_lightgbm,16,3.1679842043806006,1.0299787703973753
M5,global_lightgbm,17,3.344252885271002,1.205615635562822
M5,global_lightgbm,18,3.9181564629077914,1.3162914370940524
M5,global_lightgbm,19,4.541643591280337,0.6407211186304411
M5,global_lightgbm,20,5.1781969591423325,1.5566868095888056
M5,global_lightgbm,21,4.872630633248224,1.4902392152824717
M5,global_lightgbm,22,3.7966098343884505,1.358479736493483
M5,global_lightgbm,23,2.9258905242990565,1.2178495897112322
M5,global_lightgbm,24,3.0750087839585767,1.0245857149538284
M5,global_lightgbm,25,3.9810430588545622,1.0190805456853307
M5,global_lightgbm,26,4.558698530550356,1.7530012434708524
M5,global_lightgbm,27,4.894515455210651,1.3874192363713067
M5,global_lightgbm,28,3.957602289429417,1.3851975363526667
M5,gts_native,1,2.3645271473449228,0.8537919694911849
M5,gts_native,2,1.8768932296882994,0.8700787667728587
M5,gts_native,3,2.0632124406722503,0.9141575675533262
M5,gts_native,4,3.2223076342283115,0.8903534509024422
M5,gts_native,5,3.7256577759199305,0.8921421312800799
M5,gts_native,6,5.258410868525001,0.890726459546938
M5,gts_native,7,4.107730225466743,0.8899605593915951
M5,gts_native,8,2.5816603982430184,0.8747173162615033
M5,gts_native,9,2.4991929897923533,1.0103082371011647
M5,gts_native,10,2.6101598233904366,0.9529574168938486
M5,gts_native,11,2.667305088595108,1.0626321987517997
M5,gts_native,12,3.6162524895811523,0.8667453048743026
M5,gts_native,13,4.803324685475709,0.9109489290294628
M5,gts_native,14,3.8949903538565582,0.854994682545868
M5,gts_native,15,3.3499257765618373,0.909235534641396
M5,gts_native,16,2.994927657202438,0.8622411331689398
M5,gts_native,17,2.7765910326882643,0.8720253846579398
M5,gts_native,18,3.321397687126825,0.9669963631240996
M5,gts_native,19,3.9238060137739885,0.8553769350895143
M5,gts_native,20,4.6795923620278455,0.8946438319670358
M5,gts_native,21,4.302752010689841,0.9597464698783408
M5,gts_native,22,3.473231198500704,0.9805325402941685
M5,gts_native,23,2.8633054004775156,0.9472871322012577
M5,gts_native,24,2.8613701567605694,0.90375259587591
M5,gts_native,25,3.608292856205393,0.9025385083849097
M5,gts_native,26,3.8677315320865606,0.9898053080895123
M5,gts_native,27,4.706420152827545,0.9385144751796162
M5,gts_native,28,3.78994214773914,0.9482981341795509
M5,gts_no_graph,1,1.866161928815662,0.6879666867790499
M5,gts_no_graph,2,1.257201990837743,0.6079573006364166
M5,gts_no_graph,3,1.416724367271879,0.647104757334606
M5,gts_no_graph,4,2.6348462123285845,0.7195468700252766
M5,gts_no_graph,5,3.1759816577583324,0.7655754347691267
M5,gts_no_graph,6,4.52863597103889,0.7504608247255339
M5,gts_no_graph,7,3.4626734146813827,0.7388770221481786
M5,gts_no_graph,8,2.1713966153682076,0.7286604939701401
M5,gts_no_graph,9,2.148733102861378,0.8718111893869764
M5,gts_no_graph,10,2.249228154619535,0.8083136338700573
M5,gts_no_graph,11,2.1563951275046964,0.8781093896235662
M5,gts_no_graph,12,3.028823535273105,0.7282219299325968
M5,gts_no_graph,13,4.253908876578013,0.78053071993519
M5,gts_no_graph,14,3.286336821060122,0.716473689594735
M5,gts_no_graph,15,2.809636349969164,0.7600272279995806
M5,gts_no_graph,16,2.5126659812313723,0.7203808928217649
M5,gts_no_graph,17,2.3429270182598243,0.7307794566335125
M5,gts_no_graph,18,2.836303158711504,0.8353637262413747
M5,gts_no_graph,19,3.4631479202321285,0.747351702060364
M5,gts_no_graph,20,4.131101336320977,0.7646437688712155
M5,gts_no_graph,21,3.7863178430332076,0.8199731406330107
M5,gts_no_graph,22,3.059334697712351,0.8634772573873378
M5,gts_no_graph,23,2.455816955036587,0.8168493074430027
M5,gts_no_graph,24,2.462564156618383,0.7803891948897199
M5,gts_no_graph,25,3.206687587002913,0.8083711936960363
M5,gts_no_graph,26,3.4044855831397904,0.8727497097471434
M5,gts_no_graph,27,4.209461747772163,0.8474547579224185
M5,gts_no_graph,28,3.322574156909077,0.8169664498230816
M5,gts_placebo,1,2.057467307867827,0.7483713475537225
M5,gts_placebo,2,1.5234297381335997,0.7045347086603816
M5,gts_placebo,3,1.7561712113473518,0.7638781165135584
M5,gts_placebo,4,2.9687950163447288,0.7949363931736416
M5,gts_placebo,5,3.4521267213455524,0.7900663717725875
M5,gts_placebo,6,4.895127404582785,0.7913927063388377
M5,gts_placebo,7,3.8214199053997424,0.7946575959633855
M5,gts_placebo,8,2.352705286443234,0.7866220030615094
M5,gts_placebo,9,2.2273389365754013,0.846743885163087
M5,gts_placebo,10,2.3907294636661254,0.8377504344421236
M5,gts_placebo,11,2.4227628283754545,0.9054482284147064
M5,gts_placebo,12,3.405073814995495,0.7997708404378445
M5,gts_placebo,13,4.605452733551278,0.8481366054867804
M5,gts_placebo,14,3.674821702528883,0.792584769116495
M5,gts_placebo,15,3.099773558974266,0.8036660414824097
M5,gts_placebo,16,2.786174439123751,0.7910989294167612
M5,gts_placebo,17,2.6737031424303113,0.8329967049637603
M5,gts_placebo,18,3.1365941716840973,0.8940244331680884
M5,gts_placebo,19,3.6677053380895543,0.8357805478383721
M5,gts_placebo,20,4.489364292086274,0.8347330479175169
M5,gts_placebo,21,4.050837778621986,0.8488564502944862
M5,gts_placebo,22,3.289197347211985,0.8921122055468833
M5,gts_placebo,23,2.7306913410807834,0.8826481485570851
M5,gts_placebo,24,2.712369176754613,0.8455021821913229
M5,gts_placebo,25,3.524744321203526,0.8814443107674573
M5,gts_placebo,26,3.7797219191712363,0.9397167701823924
M5,gts_placebo,27,4.552217916500421,0.8948264072893924
M5,gts_placebo,28,3.592060882055465,0.8577955258706496
M5,itransformer,1,2.126074941907032,0.748588172096945
M5,itransformer,2,1.6852755642599528,0.7584551661245413
M5,itransformer,3,1.8295225626524585,0.7679169600696188
M5,itransformer,4,3.2703488387903317,0.8931998314996823
M5,itransformer,5,3.6779177085370014,0.8522401743120137
M5,itransformer,6,4.8169512655402045,0.8232159064821665
M5,itransformer,7,3.8335110765870337,0.8268077259275893
M5,itransformer,8,2.5868733304610223,0.8758563770145025
M5,itransformer,9,2.291045211899428,0.8639205509896697
M5,itransformer,10,2.531443951009876,0.877814399006168
M5,itransformer,11,2.4810487719896583,0.8984147768412232
M5,itransformer,12,3.6945571816261906,0.8704043089309644
M5,itransformer,13,4.732110699367376,0.8807605664152138
M5,itransformer,14,3.9248825538259595,0.8436333193692306
M5,itransformer,15,3.4350970697715693,0.8746096441956355
M5,itransformer,16,3.030071991130158,0.8505657299884821
M5,itransformer,17,2.759280049478934,0.8494212635912224
M5,itransformer,18,3.272246739489061,0.9372693731078683
M5,itransformer,19,3.9369097473260797,0.832692036297915
M5,itransformer,20,4.479581028995691,0.8487394189525319
M5,itransformer,21,4.166964345213808,0.9473176566677962
